Dataset_ID,Buyer_ID,Product_ID,Recommended,Clicked,Viewed,Purchased,Ignored,Hidden,Feedback,Ground_Truth,Scenario_Type,Confidence_Score,Created_Date,Version
FB003904,BYR000316,PRD000175,Yes,No,No,No,Yes,No,Already purchased elsewhere,Negative,NORMAL,0.69,2026-06-01,v1.0
FB003905,BYR000366,PRD000617,Yes,Yes,Yes,No,No,No,Too expensive for my budget,Neutral,NORMAL,0.96,2026-06-20,v1.0
FB003906,BYR000843,PRD001645,Yes,No,No,No,Yes,No,Duplicate of item I already own,Negative,BOUNDARY,0.52,2026-07-27,v1.0
FB003907,BYR000640,PRD000516,Yes,No,Yes,No,No,No,Irrelevant to my search,Neutral,NORMAL,0.67,2026-07-21,v1.0
FB003908,BYR000066,PRD002638,Yes,No,No,No,Yes,No,Already purchased elsewhere,Negative,NORMAL,0.69,2026-08-02,v1.0
FB003909,BYR000862,PRD002561,Yes,No,Yes,No,No,No,Not my style,Neutral,NORMAL,0.72,2026-07-02,v1.0
FB003910,BYR000313,PRD001045,Yes,No,Yes,No,No,No,Price too high 😅,Neutral,NORMAL,0.91,2026-05-18,v1.0
FB003911,BYR000551,PRD001366,Yes,No,No,No,Yes,No,Duplicate of item I already own,Negative,EDGE,0.94,2026-07-16,v1.0
FB003912,BYR000552,PRD000085,Yes,Yes,Yes,No,No,No,"Good match, saved to wishlist",Neutral,NORMAL,0.96,2026-05-09,v1.0
FB003913,BYR000194,PRD000774,Yes,No,No,No,Yes,No,Not interested,Negative,NORMAL,0.95,2026-07-17,v1.0
FB003914,BYR000666,PRD001657,Yes,No,No,No,Yes,Yes,Not interested,Negative,NORMAL,0.61,2026-06-17,v1.0
FB003915,BYR000027,PRD000561,Yes,Yes,Yes,No,No,No,"Good match, saved to wishlist",Neutral,NORMAL,0.94,2026-07-09,v1.0
FB003916,BYR000915,PRD002011,Yes,No,Yes,No,No,No,Irrelevant to my search,Neutral,NORMAL,0.98,2026-05-27,v1.0
FB003917,BYR000371,PRD002797,Yes,No,No,No,Yes,No,Duplicate of item I already own,Negative,NORMAL,1.0,2026-05-09,v1.0
FB003918,BYR000344,PRD000929,Yes,No,No,No,Yes,Yes,Already purchased elsewhere,Negative,NORMAL,0.8,2026-07-11,v1.0
FB003919,BYR000034,PRD002965,Yes,Yes,Yes,No,No,No,Too expensive for my budget,Neutral,NORMAL,0.85,2026-07-20,v1.0
FB003920,BYR000625,PRD000833,Yes,Yes,Yes,Yes,No,No,"Perfect timing, needed this",Positive,NORMAL,0.7,2026-08-06,v1.0
FB003921,BYR000463,PRD002749,Yes,Yes,Yes,No,No,No,Too expensive for my budget,Neutral,NORMAL,0.74,2026-06-07,v1.0
FB003922,BYR000942,PRD000811,Yes,No,No,No,Yes,No,Duplicate of item I already own,Negative,NORMAL,0.85,2026-07-26,v1.0
FB003923,BYR000380,PRD000149,Yes,Yes,Yes,Yes,No,No,Great match! ⭐⭐⭐⭐⭐,Positive,NORMAL,0.79,2026-07-19,v1.0
FB003924,BYR000360,PRD000126,Yes,No,Yes,No,No,No,Irrelevant to my search,Neutral,NORMAL,0.63,2026-06-13,v1.0
FB003925,BYR000961,PRD001913,Yes,No,No,No,Yes,No,Not interested,Negative,NORMAL,0.52,2026-06-17,v1.0
FB003926,BYR000060,PRD000388,Yes,No,Yes,No,No,No,Irrelevant to my search,Neutral,NEGATIVE,0.63,2026-07-14,v1.0
FB003927,BYR000069,PRD001954,Yes,No,No,No,Yes,No,Duplicate of item I already own,Negative,NORMAL,0.54,2026-05-25,v1.0
FB003928,BYR000426,PRD000601,Yes,No,No,No,Yes,No,Duplicate of item I already own,Negative,NORMAL,0.62,2026-05-12,v1.0
FB003929,BYR000445,PRD000249,Yes,No,No,No,Yes,No,Already purchased elsewhere,Negative,NORMAL,0.66,2026-07-09,v1.0
FB003930,BYR000993,PRD001005,Yes,No,Yes,No,No,No,Price too high 😅,Neutral,NORMAL,0.72,2026-05-21,v1.0
FB003931,BYR000015,PRD001567,Yes,No,Yes,No,No,No,Not my style,Neutral,BOUNDARY,0.97,2026-06-28,v1.0
FB003932,BYR000690,PRD002565,Yes,No,No,No,Yes,Yes,Not interested,Negative,NORMAL,0.77,2026-05-29,v1.0
FB003933,BYR000235,PRD001087,Yes,No,No,No,Yes,No,Not interested,Negative,NEGATIVE,0.68,2026-06-18,v1.0
FB003934,BYR000636,PRD001441,Yes,No,No,No,Yes,No,Not interested,Negative,NORMAL,0.93,2026-05-22,v1.0
FB003935,BYR000429,PRD001970,Yes,No,No,No,Yes,No,Already purchased elsewhere,Negative,NORMAL,0.87,2026-07-30,v1.0
FB003936,BYR000060,PRD001384,Yes,No,Yes,No,No,No,Irrelevant to my search,Neutral,NORMAL,0.57,2026-05-26,v1.0
FB003937,BYR000709,PRD002730,Yes,No,No,No,Yes,No,Duplicate of item I already own,Negative,NORMAL,0.53,2026-05-31,v1.0
FB003938,BYR000965,PRD002066,Yes,No,No,No,Yes,No,Already purchased elsewhere,Negative,RARE,0.76,2026-07-10,v1.0
FB003939,BYR000425,PRD000601,Yes,No,Yes,No,No,No,Not my style,Neutral,NORMAL,0.69,2026-07-17,v1.0
FB003940,BYR000608,PRD001223,Yes,No,No,No,Yes,No,Not interested,Negative,NORMAL,0.87,2026-06-02,v1.0
FB003941,BYR000277,PRD002118,Yes,No,Yes,No,No,No,Not my style,Neutral,NORMAL,0.55,2026-07-07,v1.0
FB003942,BYR000540,PRD000501,Yes,No,No,No,Yes,No,Duplicate of item I already own,Negative,NEGATIVE,0.55,2026-05-29,v1.0
FB003943,BYR000160,PRD000293,Yes,No,No,No,Yes,No,Not interested,Negative,NEGATIVE,0.65,2026-08-03,v1.0
FB003944,BYR000514,PRD001021,Yes,Yes,Yes,No,No,No,"Good match, saved to wishlist",Neutral,RARE,0.66,2026-05-22,v1.0
FB003945,BYR000242,PRD000716,Yes,No,No,No,Yes,No,Already purchased elsewhere,Negative,NORMAL,0.91,2026-07-05,v1.0
FB003946,BYR000996,PRD002157,Yes,Yes,Yes,No,No,No,Too expensive for my budget,Neutral,NORMAL,0.93,2026-07-10,v1.0
FB003947,BYR000461,PRD002808,Yes,Yes,Yes,Yes,No,No,Great match! ⭐⭐⭐⭐⭐,Positive,NORMAL,0.69,2026-06-07,v1.0
FB003948,BYR000661,PRD001773,Yes,No,No,No,Yes,No,Not interested,Negative,NORMAL,0.87,2026-06-18,v1.0
FB003949,BYR000418,PRD001750,Yes,Yes,Yes,Yes,No,No,Great match! ⭐⭐⭐⭐⭐,Positive,NORMAL,0.97,2026-07-16,v1.0
FB003950,BYR000494,PRD000875,Yes,Yes,Yes,No,No,No,Too expensive for my budget,Neutral,NORMAL,0.83,2026-06-17,v1.0
FB003951,BYR000043,PRD002388,Yes,No,No,No,Yes,Yes,Duplicate of item I already own,Negative,NORMAL,0.85,2026-08-05,v1.0
FB003952,BYR000093,PRD001729,Yes,No,No,No,Yes,No,Not interested,Negative,NORMAL,0.85,2026-06-24,v1.0
FB003953,BYR000019,PRD002203,Yes,No,No,No,Yes,Yes,Duplicate of item I already own,Negative,NORMAL,0.86,2026-07-12,v1.0
FB003954,BYR000313,PRD000297,Yes,Yes,Yes,No,No,No,Relevant recommendation,Neutral,NORMAL,0.95,2026-06-24,v1.0
FB003955,BYR000296,PRD002622,Yes,Yes,Yes,No,No,No,Too expensive for my budget,Neutral,BOUNDARY,0.66,2026-06-18,v1.0
FB003956,BYR000448,PRD001660,Yes,Yes,Yes,No,No,No,Too expensive for my budget,Neutral,NORMAL,0.85,2026-08-05,v1.0
FB003957,BYR000076,PRD000601,Yes,No,No,No,Yes,Yes,Already purchased elsewhere,Negative,RARE,0.96,2026-07-19,v1.0
FB003958,BYR000714,PRD001419,Yes,No,Yes,No,No,No,Irrelevant to my search,Neutral,NORMAL,0.62,2026-06-22,v1.0
FB003959,BYR000514,PRD001831,Yes,Yes,Yes,No,No,No,Relevant recommendation,Neutral,COLD_START,0.95,2026-07-19,v1.0
FB003960,BYR000781,PRD002317,Yes,No,Yes,No,No,No,Irrelevant to my search,Neutral,RARE,0.79,2026-07-13,v1.0
FB003961,BYR000151,PRD000626,Yes,No,Yes,No,No,No,Price too high 😅,Neutral,NORMAL,0.77,2026-08-06,v1.0
FB003962,BYR000616,PRD002471,Yes,No,No,No,Yes,No,Already purchased elsewhere,Negative,NORMAL,0.55,2026-07-26,v1.0
FB003963,BYR000738,PRD000691,Yes,No,No,No,Yes,No,Not interested,Negative,NORMAL,0.61,2026-08-04,v1.0
FB003964,BYR000200,PRD000143,Yes,Yes,Yes,No,No,No,Too expensive for my budget,Neutral,NORMAL,0.51,2026-06-09,v1.0
FB003965,BYR000539,PRD002427,Yes,Yes,Yes,Yes,No,No,Clicked and purchased,Positive,NEGATIVE,0.65,2026-06-11,v1.0
FB003966,BYR000539,PRD000454,Yes,No,No,No,Yes,Yes,Duplicate of item I already own,Negative,NORMAL,0.83,2026-08-04,v1.0
FB003967,BYR000109,PRD000484,Yes,No,No,No,Yes,No,Not interested,Negative,NEGATIVE,0.81,2026-06-19,v1.0
FB003968,BYR000128,PRD000755,Yes,Yes,Yes,No,No,No,"Good match, saved to wishlist",Neutral,NORMAL,0.85,2026-07-12,v1.0
FB003969,BYR000528,PRD000837,Yes,Yes,Yes,Yes,No,No,Great match! ⭐⭐⭐⭐⭐,Positive,NORMAL,0.62,2026-05-31,v1.0
FB003970,BYR000025,PRD002380,Yes,No,No,No,Yes,No,Already purchased elsewhere,Negative,EDGE,0.8,2026-05-30,v1.0
FB003971,BYR000284,PRD002400,Yes,No,No,No,Yes,No,Duplicate of item I already own,Negative,NORMAL,0.73,2026-06-18,v1.0
FB003972,BYR000531,PRD001142,Yes,No,No,No,Yes,No,Not interested,Negative,NORMAL,0.94,2026-07-17,v1.0
FB003973,BYR000497,PRD002828,Yes,Yes,Yes,No,No,No,Too expensive for my budget,Neutral,NORMAL,0.62,2026-05-25,v1.0
FB003974,BYR000069,PRD002499,Yes,No,Yes,No,No,No,Price too high 😅,Neutral,COLD_START,0.57,2026-06-03,v1.0
FB003975,BYR000514,PRD001021,Yes,No,Yes,No,No,No,Price too high 😅,Neutral,RARE,0.59,2026-07-13,v1.0
FB003976,BYR000696,PRD001402,Yes,No,Yes,No,No,No,Irrelevant to my search,Neutral,NORMAL,0.84,2026-07-03,v1.0
FB003977,BYR000708,PRD002460,Yes,No,No,No,Yes,No,Not interested,Negative,NEGATIVE,0.72,2026-07-31,v1.0
FB003978,BYR000553,PRD001927,Yes,No,No,No,Yes,No,Duplicate of item I already own,Negative,NORMAL,0.58,2026-06-11,v1.0
FB003979,BYR000518,PRD002864,Yes,No,Yes,No,No,No,Irrelevant to my search,Neutral,NORMAL,0.94,2026-07-06,v1.0
FB003980,BYR000781,PRD000219,Yes,No,No,No,Yes,No,Already purchased elsewhere,Negative,BOUNDARY,0.55,2026-06-16,v1.0
FB003981,BYR000359,PRD002447,Yes,No,No,No,Yes,No,Duplicate of item I already own,Negative,COLD_START,0.84,2026-07-28,v1.0
FB003982,BYR000682,PRD001926,Yes,Yes,Yes,No,No,No,Relevant recommendation,Neutral,NORMAL,0.51,2026-05-20,v1.0
FB003983,BYR000242,PRD001702,Yes,No,Yes,No,No,No,Irrelevant to my search,Neutral,NORMAL,0.95,2026-05-20,v1.0
FB003984,BYR000892,PRD001017,Yes,Yes,Yes,No,No,No,"Good match, saved to wishlist",Neutral,NEGATIVE,0.79,2026-06-22,v1.0
FB003985,BYR000755,PRD000268,Yes,Yes,Yes,No,No,No,Too expensive for my budget,Neutral,NORMAL,0.64,2026-05-22,v1.0
FB003986,BYR000026,PRD001987,Yes,No,No,No,Yes,No,Already purchased elsewhere,Negative,NORMAL,0.98,2026-06-11,v1.0
FB003987,BYR000305,PRD000470,Yes,No,Yes,No,No,No,Not my style,Neutral,NORMAL,0.92,2026-06-27,v1.0
FB003988,BYR000279,PRD001476,Yes,No,No,No,Yes,No,Duplicate of item I already own,Negative,NORMAL,0.56,2026-06-28,v1.0
FB003989,BYR000866,PRD002367,Yes,No,No,No,Yes,No,Already purchased elsewhere,Negative,NORMAL,0.86,2026-06-14,v1.0
FB003990,BYR000438,PRD002077,Yes,Yes,Yes,Yes,No,No,Great match! ⭐⭐⭐⭐⭐,Positive,NORMAL,0.64,2026-05-17,v1.0
FB003991,BYR000996,PRD000083,Yes,No,Yes,No,No,No,Price too high 😅,Neutral,NORMAL,0.72,2026-06-29,v1.0
FB003992,BYR000244,PRD002662,Yes,No,No,No,Yes,No,Already purchased elsewhere,Negative,NORMAL,0.71,2026-08-03,v1.0
FB003993,BYR000063,PRD001014,Yes,Yes,Yes,No,No,No,Too expensive for my budget,Neutral,COLD_START,0.94,2026-05-11,v1.0
FB003994,BYR000584,PRD000498,Yes,Yes,Yes,Yes,No,No,Clicked and purchased,Positive,NORMAL,0.55,2026-06-06,v1.0
FB003995,BYR000098,PRD000932,Yes,Yes,Yes,No,No,No,"Good match, saved to wishlist",Neutral,NORMAL,1.0,2026-07-26,v1.0
FB003996,BYR000610,PRD001803,Yes,No,Yes,No,No,No,Not my style,Neutral,NORMAL,0.87,2026-06-30,v1.0
FB003997,BYR000766,PRD001905,Yes,No,Yes,No,No,No,Price too high 😅,Neutral,BOUNDARY,0.73,2026-06-15,v1.0
FB003998,BYR000445,PRD001497,Yes,Yes,Yes,No,No,No,Too expensive for my budget,Neutral,NORMAL,0.64,2026-06-05,v1.0
FB003999,BYR000628,PRD002208,Yes,Yes,Yes,No,No,No,Too expensive for my budget,Neutral,NORMAL,0.76,2026-08-01,v1.0
FB004000,BYR000743,PRD001294,Yes,Yes,Yes,Yes,No,No,"Perfect timing, needed this",Positive,BOUNDARY,0.94,2026-05-26,v1.0
FB004001,BYR000455,PRD001838,Yes,No,Yes,No,No,No,Price too high 😅,Neutral,NORMAL,1.0,2026-07-31,v1.0
FB004002,BYR000830,PRD002904,Yes,No,No,No,Yes,No,Not interested,Negative,NORMAL,0.87,2026-06-04,v1.0
FB004003,BYR000875,PRD001410,Yes,No,No,No,Yes,No,Already purchased elsewhere,Negative,NORMAL,0.69,2026-06-23,v1.0
FB004004,BYR000989,PRD000435,Yes,No,No,No,Yes,No,Not interested,Negative,NEGATIVE,0.79,2026-05-18,v1.0
FB004005,BYR000940,PRD002344,Yes,Yes,Yes,Yes,No,No,Great match! ⭐⭐⭐⭐⭐,Positive,NEGATIVE,0.74,2026-07-03,v1.0
FB004006,BYR000557,PRD002153,Yes,No,No,No,Yes,No,Not interested,Negative,NORMAL,0.84,2026-05-16,v1.0
FB004007,BYR000144,PRD002625,Yes,No,No,No,Yes,No,Already purchased elsewhere,Negative,NORMAL,0.63,2026-06-07,v1.0
FB004008,BYR000005,PRD002296,Yes,No,No,No,Yes,No,Not interested,Negative,EDGE,0.6,2026-07-21,v1.0
FB004009,BYR000306,PRD001187,Yes,No,Yes,No,No,No,Not my style,Neutral,NEGATIVE,0.84,2026-08-04,v1.0
FB004010,BYR000832,PRD002816,Yes,No,No,No,Yes,Yes,Not interested,Negative,NORMAL,0.65,2026-05-24,v1.0
FB004011,BYR000198,PRD001972,Yes,Yes,Yes,No,No,No,Relevant recommendation,Neutral,NORMAL,0.69,2026-06-14,v1.0
FB004012,BYR000285,PRD001056,Yes,Yes,Yes,Yes,No,No,Clicked and purchased,Positive,NORMAL,0.74,2026-06-24,v1.0
FB004013,BYR000575,PRD000054,Yes,No,No,No,Yes,No,Duplicate of item I already own,Negative,NORMAL,0.82,2026-06-09,v1.0
FB004014,BYR000460,PRD002957,Yes,No,No,No,Yes,No,Not interested,Negative,EDGE,0.83,2026-06-26,v1.0
FB004015,BYR000646,PRD001960,Yes,No,Yes,No,No,No,Irrelevant to my search,Neutral,NORMAL,0.84,2026-07-07,v1.0
FB004016,BYR000674,PRD000351,Yes,Yes,Yes,No,No,No,"Good match, saved to wishlist",Neutral,NORMAL,0.73,2026-06-11,v1.0
FB004017,BYR000324,PRD001414,Yes,No,Yes,No,No,No,Irrelevant to my search,Neutral,EDGE,0.99,2026-06-15,v1.0
FB004018,BYR000542,PRD000866,Yes,No,No,No,Yes,No,Duplicate of item I already own,Negative,NORMAL,0.61,2026-07-01,v1.0
FB004019,BYR000513,PRD002747,Yes,No,No,No,Yes,No,Not interested,Negative,NORMAL,0.54,2026-08-05,v1.0
FB004020,BYR000401,PRD002385,Yes,No,No,No,Yes,No,Duplicate of item I already own,Negative,NORMAL,0.98,2026-06-15,v1.0
FB004021,BYR000381,PRD000090,Yes,No,Yes,No,No,No,Price too high 😅,Neutral,NORMAL,0.98,2026-06-18,v1.0
FB004022,BYR000588,PRD002329,Yes,No,Yes,No,No,No,Price too high 😅,Neutral,NORMAL,0.73,2026-06-14,v1.0
FB004023,BYR000773,PRD000396,Yes,Yes,Yes,Yes,No,No,"Perfect timing, needed this",Positive,NORMAL,0.53,2026-07-21,v1.0
FB004024,BYR000578,PRD001007,Yes,No,No,No,Yes,No,Duplicate of item I already own,Negative,NORMAL,0.5,2026-07-09,v1.0
FB004025,BYR000265,PRD000817,Yes,No,No,No,Yes,No,Not interested,Negative,EDGE,0.93,2026-08-04,v1.0
FB004026,BYR000261,PRD002777,Yes,No,No,No,Yes,No,Not interested,Negative,BOUNDARY,0.55,2026-07-04,v1.0
FB004027,BYR000890,PRD000485,Yes,No,Yes,No,No,No,Price too high 😅,Neutral,BOUNDARY,0.74,2026-06-26,v1.0
FB004028,BYR000257,PRD001748,Yes,No,No,No,Yes,Yes,Already purchased elsewhere,Negative,NORMAL,0.81,2026-06-15,v1.0
FB004029,BYR000317,PRD002958,Yes,No,Yes,No,No,No,Irrelevant to my search,Neutral,NORMAL,0.88,2026-07-07,v1.0
FB004030,BYR000187,PRD002421,Yes,Yes,Yes,Yes,No,No,Great match! ⭐⭐⭐⭐⭐,Positive,EDGE,0.78,2026-07-25,v1.0
FB004031,BYR000601,PRD000213,Yes,Yes,Yes,Yes,No,No,Clicked and purchased,Positive,NORMAL,0.87,2026-06-16,v1.0
FB004032,BYR000902,PRD001283,Yes,No,No,No,Yes,Yes,Duplicate of item I already own,Negative,EDGE,0.85,2026-07-05,v1.0
FB004033,BYR000875,PRD001410,Yes,No,No,No,Yes,No,Not interested,Negative,NORMAL,0.7,2026-06-16,v1.0
FB004034,BYR000383,PRD002080,Yes,No,No,No,Yes,Yes,Duplicate of item I already own,Negative,NEGATIVE,0.76,2026-07-13,v1.0
FB004035,BYR000411,PRD001493,Yes,Yes,Yes,No,No,No,Relevant recommendation,Neutral,NORMAL,0.8,2026-07-23,v1.0
FB004036,BYR000092,PRD001736,Yes,No,No,No,Yes,No,Duplicate of item I already own,Negative,NORMAL,0.81,2026-06-30,v1.0
FB004037,BYR000913,PRD000536,Yes,No,No,No,Yes,No,Already purchased elsewhere,Negative,NORMAL,0.93,2026-07-26,v1.0
FB004038,BYR000856,PRD000701,Yes,No,Yes,No,No,No,Price too high 😅,Neutral,NORMAL,0.97,2026-06-21,v1.0
FB004039,BYR000255,PRD000356,Yes,Yes,Yes,No,No,No,Too expensive for my budget,Neutral,EDGE,0.52,2026-05-25,v1.0
FB004040,BYR000209,PRD001927,Yes,Yes,Yes,No,No,No,Relevant recommendation,Neutral,NORMAL,0.8,2026-06-24,v1.0
FB004041,BYR000153,PRD002890,Yes,No,Yes,No,No,No,Not my style,Neutral,NORMAL,0.97,2026-06-26,v1.0
FB004042,BYR000395,PRD002795,Yes,No,No,No,Yes,Yes,Not interested,Negative,COLD_START,0.55,2026-06-12,v1.0
FB004043,BYR000168,PRD002524,Yes,No,No,No,Yes,No,Not interested,Negative,BOUNDARY,0.59,2026-05-31,v1.0
FB004044,BYR000570,PRD002764,Yes,No,No,No,Yes,No,Already purchased elsewhere,Negative,NORMAL,0.53,2026-06-30,v1.0
FB004045,BYR000438,PRD001034,Yes,No,No,No,Yes,No,Already purchased elsewhere,Negative,NORMAL,0.69,2026-06-26,v1.0
FB004046,BYR000210,PRD001002,Yes,No,Yes,No,No,No,Irrelevant to my search,Neutral,NORMAL,0.72,2026-05-12,v1.0
FB004047,BYR000956,PRD000345,Yes,Yes,Yes,No,No,No,"Good match, saved to wishlist",Neutral,NORMAL,0.62,2026-05-13,v1.0
FB004048,BYR000294,PRD001894,Yes,No,No,No,Yes,No,Already purchased elsewhere,Negative,NEGATIVE,0.63,2026-05-18,v1.0
FB004049,BYR000498,PRD001635,Yes,No,No,No,Yes,No,Not interested,Negative,NORMAL,0.76,2026-08-01,v1.0
FB004050,BYR000399,PRD000294,Yes,Yes,Yes,Yes,No,No,"Perfect timing, needed this",Positive,NORMAL,0.67,2026-05-22,v1.0
FB004051,BYR000304,PRD001140,Yes,No,No,No,Yes,No,Already purchased elsewhere,Negative,COLD_START,0.62,2026-06-17,v1.0
FB004052,BYR000737,PRD000966,Yes,Yes,Yes,No,No,No,"Good match, saved to wishlist",Neutral,NEGATIVE,0.82,2026-06-18,v1.0
FB004053,BYR000385,PRD002887,Yes,No,Yes,No,No,No,Not my style,Neutral,NORMAL,0.82,2026-05-17,v1.0
FB004054,BYR000241,PRD000171,Yes,No,No,No,Yes,No,Not interested,Negative,EDGE,0.61,2026-07-17,v1.0
FB004055,BYR000291,PRD001720,Yes,No,No,No,Yes,No,Not interested,Negative,NORMAL,0.99,2026-05-18,v1.0
FB004056,BYR000901,PRD002468,Yes,No,No,No,Yes,No,Already purchased elsewhere,Negative,NEGATIVE,0.97,2026-05-14,v1.0
FB004057,BYR000783,PRD001623,Yes,No,No,No,Yes,No,Already purchased elsewhere,Negative,NORMAL,0.82,2026-05-30,v1.0
FB004058,BYR000124,PRD001078,Yes,No,No,No,Yes,No,Not interested,Negative,NEGATIVE,0.72,2026-06-22,v1.0
FB004059,BYR000938,PRD000750,Yes,Yes,Yes,No,No,No,"Good match, saved to wishlist",Neutral,NORMAL,0.72,2026-07-24,v1.0
FB004060,BYR000088,PRD002980,Yes,No,Yes,No,No,No,Irrelevant to my search,Neutral,NORMAL,0.63,2026-06-04,v1.0
FB004061,BYR000796,PRD000174,Yes,No,Yes,No,No,No,Irrelevant to my search,Neutral,NORMAL,0.57,2026-07-14,v1.0
FB004062,BYR000061,PRD002002,Yes,No,Yes,No,No,No,Not my style,Neutral,NORMAL,0.77,2026-06-03,v1.0
FB004063,BYR000780,PRD001356,Yes,No,No,No,Yes,No,Already purchased elsewhere,Negative,NORMAL,0.9,2026-06-08,v1.0
FB004064,BYR000891,PRD000552,Yes,No,No,No,Yes,No,Duplicate of item I already own,Negative,NORMAL,0.98,2026-07-26,v1.0
FB004065,BYR000561,PRD001602,Yes,No,Yes,No,No,No,Price too high 😅,Neutral,NORMAL,0.79,2026-07-23,v1.0
FB004066,BYR000697,PRD002166,Yes,No,No,No,Yes,No,Not interested,Negative,NORMAL,0.75,2026-05-10,v1.0
FB004067,BYR000240,PRD002760,Yes,Yes,Yes,No,No,No,Too expensive for my budget,Neutral,NORMAL,0.8,2026-07-24,v1.0
FB004068,BYR000740,PRD002999,Yes,No,Yes,No,No,No,Not my style,Neutral,NORMAL,0.8,2026-06-19,v1.0
FB004069,BYR000467,PRD001543,Yes,No,No,No,Yes,Yes,Not interested,Negative,RARE,0.9,2026-05-19,v1.0
FB004070,BYR000338,PRD001349,Yes,No,Yes,No,No,No,Irrelevant to my search,Neutral,NORMAL,0.54,2026-07-27,v1.0
FB004071,BYR000736,PRD002725,Yes,No,Yes,No,No,No,Not my style,Neutral,NORMAL,0.85,2026-06-26,v1.0
FB004072,BYR000598,PRD002230,Yes,No,Yes,No,No,No,Price too high 😅,Neutral,NORMAL,0.7,2026-07-23,v1.0
FB004073,BYR000583,PRD002422,Yes,No,No,No,Yes,No,Already purchased elsewhere,Negative,COLD_START,0.61,2026-05-11,v1.0
FB004074,BYR000690,PRD002179,Yes,No,No,No,Yes,No,Duplicate of item I already own,Negative,NORMAL,0.84,2026-05-24,v1.0
FB004075,BYR000644,PRD001555,Yes,No,No,No,Yes,No,Duplicate of item I already own,Negative,NORMAL,0.74,2026-07-29,v1.0
FB004076,BYR000192,PRD001008,Yes,No,Yes,No,No,No,Irrelevant to my search,Neutral,NORMAL,0.91,2026-07-04,v1.0
FB004077,BYR000326,PRD001798,Yes,No,No,No,Yes,No,Not interested,Negative,BOUNDARY,0.53,2026-06-29,v1.0
FB004078,BYR000747,PRD002405,Yes,No,Yes,No,No,No,Not my style,Neutral,NEGATIVE,0.92,2026-06-14,v1.0
FB004079,BYR000294,PRD002626,Yes,No,No,No,Yes,No,Already purchased elsewhere,Negative,NORMAL,0.76,2026-05-23,v1.0
FB004080,BYR000360,PRD002379,Yes,Yes,Yes,No,No,No,Relevant recommendation,Neutral,NORMAL,0.78,2026-05-14,v1.0
FB004081,BYR000336,PRD001543,Yes,No,No,No,Yes,No,Not interested,Negative,NORMAL,0.51,2026-06-01,v1.0
FB004082,BYR000302,PRD002945,Yes,No,No,No,Yes,Yes,Already purchased elsewhere,Negative,NORMAL,0.84,2026-05-27,v1.0
FB004083,BYR000226,PRD002695,Yes,No,No,No,Yes,No,Already purchased elsewhere,Negative,NORMAL,0.57,2026-05-08,v1.0
FB004084,BYR000005,PRD002296,Yes,No,No,No,Yes,No,Duplicate of item I already own,Negative,EDGE,0.75,2026-07-02,v1.0
FB004085,BYR000230,PRD001474,Yes,No,Yes,No,No,No,Irrelevant to my search,Neutral,NEGATIVE,0.89,2026-06-04,v1.0
FB004086,BYR000924,PRD001169,Yes,Yes,Yes,No,No,No,"Good match, saved to wishlist",Neutral,NORMAL,0.79,2026-07-28,v1.0
FB004087,BYR000514,PRD002977,Yes,No,No,No,Yes,No,Duplicate of item I already own,Negative,NORMAL,0.82,2026-06-09,v1.0
FB004088,BYR000017,PRD001192,Yes,No,No,No,Yes,No,Already purchased elsewhere,Negative,NORMAL,0.54,2026-08-01,v1.0
FB004089,BYR000363,PRD000680,Yes,No,Yes,No,No,No,Irrelevant to my search,Neutral,NORMAL,0.86,2026-07-23,v1.0
FB004090,BYR000819,PRD001224,Yes,Yes,Yes,No,No,No,"Good match, saved to wishlist",Neutral,NORMAL,0.95,2026-05-17,v1.0
FB004091,BYR000145,PRD002175,Yes,No,No,No,Yes,No,Duplicate of item I already own,Negative,NORMAL,0.76,2026-05-30,v1.0
FB004092,BYR000831,PRD002189,Yes,No,No,No,Yes,No,Duplicate of item I already own,Negative,COLD_START,0.77,2026-07-01,v1.0
FB004093,BYR000788,PRD000285,Yes,No,No,No,Yes,No,Not interested,Negative,NORMAL,0.6,2026-07-02,v1.0
FB004094,BYR000671,PRD000272,Yes,Yes,Yes,No,No,No,Too expensive for my budget,Neutral,NORMAL,0.55,2026-06-16,v1.0
FB004095,BYR000027,PRD002481,Yes,No,No,No,Yes,No,Not interested,Negative,NORMAL,0.55,2026-07-08,v1.0
FB004096,BYR000416,PRD002023,Yes,No,No,No,Yes,No,Already purchased elsewhere,Negative,NORMAL,0.85,2026-07-06,v1.0
FB004097,BYR000941,PRD000628,Yes,No,Yes,No,No,No,Irrelevant to my search,Neutral,NORMAL,0.84,2026-05-13,v1.0
FB004098,BYR000854,PRD002910,Yes,Yes,Yes,No,No,No,Relevant recommendation,Neutral,NEGATIVE,0.77,2026-07-06,v1.0
FB004099,BYR000578,PRD000609,Yes,No,Yes,No,No,No,Price too high 😅,Neutral,BOUNDARY,0.54,2026-05-22,v1.0
FB004100,BYR000329,PRD002222,Yes,No,No,No,Yes,No,Duplicate of item I already own,Negative,NORMAL,0.59,2026-06-10,v1.0
FB004101,BYR000088,PRD002424,Yes,No,No,No,Yes,No,Already purchased elsewhere,Negative,BOUNDARY,0.62,2026-05-10,v1.0
